HHA CCN,HHA Brand Name,HHA ID Owner,HHA Name Owner,HHA DBA Owner,HHA NPI,HHA ID,HHA Name,HHA DBA,HHA Address,HHA City,HHA Zip,HHA Fips,HHA County,HHA State,HHA State Cd,HHA CBSA,HHA Rating,HHA Auth Person,HHA Auth Person Desgn,HHA Auth Person Tele
679444,,5890105258,HINTON HEALTHCARE SOLUTIONS LLC,,1487612271,4183535347,"APPLESOFT HOMECARE SVC., LLC",,1201 N WATSON SUITE #200,ARLINGTON,76006,48439,TARRANT,Texas,TX,"Dallas-Fort Worth-Arlington, TX",1,FUNMILAYO AKINTADE,ADMINISTRATOR,817-695-5893
058116,,,,,1548296858,5597672287,"CARE UNLIMITED HEALTH SERVICES,INC.",,1025 WEST ARROW HIGHWAY SUITE 105,GLENDORA,91740,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,CAROL WEDDERBURN,ADMINISTRATOR,626-332-3767
427025,COMMUNITY HOME HEALTH SERVICES,1557776192,THE YOUNG FAMILY TRUST FOR THE BENEFIT OF PATRICK WAYNE JEFFCOAT JR,,1972551216,4981621786,"INCARE HOME HEALTH, INC.",MEDICAL SERVICES OF AMERICA HOME HEALTH - COASTAL,4685 HWY 17 BYPASS SOUTH,MYRTLE BEACH,29577,45051,HORRY,South Carolina,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC",2.5,CHRISTINA JEFFCOAT,COO/EXEC VP,803-957-0500
747614,,,,,1912236670,5294823746,"TLC HOME HEALTHCARE SERVICES,INC",,1635 N LEE TREVINO STE B,EL PASO,79936,48141,EL PASO,Texas,TX,"El Paso, TX",3.5,GABRIEL LAZAR,PRESIDENT,915-772-4852
457896,,8527496561,HEALTH CATALYSTX,,1821032434,2961406665,"CATALYST HEALTH SERVICES, INC",CATALYST HEALTH SERVICES,223 WEST 25TH STREET,HOUSTON,77008,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2,MONICA GARCIA,ADMINISTRATOR,713-425-0010
507133,EDEN HOME HEALTH,8820463326,"EDEN HEALTHCARE MANAGEMENT, LLC",EDEN HEALTH,1538778295,4183044720,"EDEN HOME HEALTH OF CLARK COUNTY, LLC",EDEN HOME HEALTH,2621 NE 134TH ST STE 140,VANCOUVER,98686,53011,CLARK,Washington,WA,"Portland-Vancouver-Hillsboro, OR-WA",3,MICHAEL MILLER,CFO AND ASSISTANT MANAGER,360-892-6628
059753,,,,,1255733234,8426279779,"PEGASUS HH, INC.",SECURE HOME HEALTH CARE,"105 W ALAMEDA AVENUE, SUITE 217",BURBANK,91502,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4.5,USTIANA SHAGINIAN,PRESIDENT,818-744-1014
507046,,7719899897,MULTICARE HEALTH SYSTEM,MULTICARE ROCKWOOD CLINIC,1275647133,7719899897,MULTICARE HEALTH SYSTEM,MULTICARE HOME HEALTH,1313 BROADWAY,TACOMA,98402,53053,PIERCE,Washington,WA,"Seattle-Tacoma-Bellevue, WA",3,WILLIAM ROBERTSON,CEO,253-403-1272
109337,,,,,1558541144,7012095490,"ACTIVE HOME HEALTH CARE SERVICES,LLC",,5589 OKEECHOBEE BLVD,WEST PALM BEACH,33417,12099,PALM BEACH,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",4.5,CONRAD ZAGUIRRE,CEO,561-968-5553
307088,Team Select,9032576962,CSC TS INTERMEDIATE LLC,CSC TS INTERMEDIATE LLC,1972640407,6406091735,"J & K STAFFING SOLUTIONS, LLC",TEAM SELECT HOME CARE,12 STILES ROAD,SALEM,03079,33015,ROCKINGHAM,New Hampshire,NH,"Boston-Cambridge-Newton, MA-NH",-,MIKE LOVELL,VICE PRESIDENT,480-618-5760
368247,,1557457843,"OHIOANS HOME HEALTHCARE, INC",,1093836546,1557457843,"OHIOANS HOME HEALTHCARE, INC",,28315 KENSINGTON LANE,PERRYSBURG,43551,39173,WOOD,Ohio,OH,"Toledo, OH",4,JOSHUA ADAMS,CEO,419-843-4422
330158,,8426360041,WESTCHESTER MEDICAL CENTER HEALTH NETWORK,WMC HEALTH NETWORK-ROCKLAND INC,1346213469,4981686367,GOOD SAMARITAN HOSPITAL OF SUFFERN,,255 LAFAYETTE AVENUE,SUFFERN,10901,36087,ROCKLAND,New York,NY,"New York-Newark-Jersey City, NY-NJ",2,MARIO DIFIGLIA,VICE PRESIDENT,914-493-7909
148116,,,,,1700037900,9739231820,STAR HOME HEALTH CARE SERVICES INC,,8130 1/2 S KEDZIE AVE,CHICAGO,60652,17031,COOK,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",1.5,TALHA SHAMSI,PRESIDENT,773-498-8942
147694,,3971408295,SPARTA COMMUNITY HOSPITAL,SPARTA COMMUNITY HOSPITAL,1639187149,3971408295,SPARTA COMMUNITY HOSPITAL,,STE 5 BROADWAY PLAZA,SPARTA,62286,17157,RANDOLPH,Illinois,IL,Non Metropolitan,3,LISA ERNSTING,CFO,618-443-2177
377790,,,,,1730553462,8325330855,"FOGAM HOME HEALTH, LLC",COMPASSIONATE HOME HEALTH OF OKC,"500 N. MERIDIAN AVE, SUITE 305",OKLAHOMA CITY,73107,40109,OKLAHOMA,Oklahoma,OK,"Oklahoma City, OK",2,LOUIS FOGAM,PRESIDENT,405-942-0296
109694,,4587182282,CMG HEALTH LLC,,1609018670,0749321248,"POTENTIAL HOME HEALTH CARE, INC",POTENTIAL HOME HEALTH CARE,10739 SW 104TH ST,MIAMI,33176,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",1.5,OSCAR GARCIA,OWNER,305-264-6340
317020,HOLY REDEEMER HOME CARE,5496795312,HOLY REDEEMER HEALTH SYSTEM,HOLY REDEEMER DIABETES COUNSELING,1730153933,9830152412,VISITING NURSE AND HEALTH SERVICES,"HOLY REDEEMER HOME CARE - NJ, NORTH",11 COMMERCE DRIVE,CRANFORD,07016,34039,UNION,New Jersey,NJ,"New York-Newark-Jersey City, NY-NJ",3.5,GEORGE HAMILTON,VP FINANCE,215-698-3726
368006,MAXIM,6507921426,OAK INVESTMENT TRUST II,,1316902174,1658288410,"MAXIM HEALTHCARE SERVICES, INC.","MAXIM HEALTHCARE SERVICES, INC.","2 PRESTIGE PLACE, SUITE 160",MIAMISBURG,45342,39113,MONTGOMERY,Ohio,OH,"Dayton-Kettering-Beavercreek, OH",-,DAVID KOWALCZYK,VP OF FINANCE,410-910-1500
679088,,7517970296,"APICON HOME HEALTH AGENCY , INC",,1841244258,7517970296,"APICON HOME HEALTH AGENCY , INC",,1850 ROUND ROCK AVE,ROUND ROCK,78681,48491,WILLIAMSON,Texas,TX,"Austin-Round Rock-San Marcos, TX",5,CECILIA OBILOM,DON/ADMIN,512-249-0899
559590,,,,,1821616897,4789009226,NEST HOME HEALTH INC,,"207 W ALAMEDA AVE, SUITE 202",BURBANK,91502,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,MARGARITA SEROBYAN,CEO,818-424-8444
297349,,,,,1689258063,5092107508,ST TERRYS HOSPITIUM & PALLIATIVE CARE LLC,"ST. TERRY'S HOME HEALTH",3824 S JONES BLVD STE F1,LAS VEGAS,89103,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",-,MARIAM KUCHAKHCHIAN,ADMIN,702-542-8455
427078,,2163728528,PRISMA HEALTH TUOMEY,PRISMA HEALTH TUOMEY HOME HEALTH,1316086945,2163728528,PRISMA HEALTH TUOMEY,PRISMA HEALTH TUOMEY HOME HEALTH,500 PINEWOOD ROAD SUITE 2,SUMTER,29154,45085,SUMTER,South Carolina,SC,"Sumter, SC",4.5,POLLY MILLER,VP PAYOR STRATEGIES ALIGNMENT,864-522-2286
107212,BAYCARE Home Care,7416866165,"BAYCARE HEALTH SYSTEM, INC.",,1033117007,9032028725,"BAYCARE HOME CARE, INC.",,8452 118TH AVENUE NORTH,LARGO,33773,12103,PINELLAS,Florida,FL,"Tampa-St. Petersburg-Clearwater, FL",4,TIMISI JOHNSON,VICE PRESIDENT HOME CARE,727-470-4609
239244,,,,,1669771705,3476738857,"NOVA HOME HEALTH CARE, INC.",,"3345 W AUBURN RD, SUITE 204",ROCHESTER HILLS,48309,26125,OAKLAND,Michigan,MI,"Detroit-Warren-Dearborn, MI",2,KHALID AKHLAQ,PRESIDENT,313-595-8061
368019,,,,,1578601373,3072540483,"COLUMBUS GLOBAL HOME HEALTH SERVICES, INC",,3288 MORSE ROAD,COLUMBUS,43231,39049,FRANKLIN,Ohio,OH,"Columbus, OH",-,NURO OMAR,ADMININSTRATOR,614-337-2580
239176,,,,,1992029417,0749319549,ABF HOME HEALTH SERVICES LLC,ALL ABOUT FAMILY HOME HEALTH SERVICES LLC,198 SOUTH MAIN ST SUITE 1,MOUNT CLEMENS,48043,26099,MACOMB,Michigan,MI,"Detroit-Warren-Dearborn, MI",5,SARAH BLACKSTOCK,ADMINISTRATOR,586-477-1402
369108,,,,,1679812226,1850537861,HOME HEALTHCARE DYNAMICS LLC,,44 HILLWYCK DRIVE,TOLEDO,43615,39095,LUCAS,Ohio,OH,"Toledo, OH",-,CHRISTIAN OCHEI,CEO,330-459-0398
178090,,,,,1871985689,1557271715,"MIDLAND CARE CONNECTION, INC.",MIDLAND CARE HOME HEALTH,200 SW FRAZIER CIRCLE,TOPEKA,66606,20177,SHAWNEE,Kansas,KS,"Topeka, KS",4,SHAWN SULLIVAN,CEO,785-232-2044
520049,,4183092620,BELLIN GUNDERSEN HEALTH SYSTEM INC,,1891740585,8820900749,BELLIN MEMORIAL HOSPITAL INC,,744 S WEBSTER AVE,GREEN BAY,54301,55009,BROWN,Wisconsin,WI,"Green Bay, WI",5,DENISE STROOBANTS,CLINIC/PROVIDER MAINTENANCE,920-433-7864
387057,,,,,1932155090,5496667578,WILLAMETTE COMMUNITY HEALTH SOLUTIONS,CASCADE HEALTH SOLUTIONS,"2650 SUZANNE WAY, SUITE 200",EUGENE,97408,41039,LANE,Oregon,OR,"Eugene-Springfield, OR",3.5,CHERYL BOYUM,CEO,541-228-3002
368387,,,,,1275559601,4880699263,ULTRACARE PHYSICAL THERAPY LLC,AMERICARE HOME HEALTH,1245 SCHREIER ROAD,ROSSFORD,43460,39173,WOOD,Ohio,OH,"Toledo, OH",1,JOSH KRISHNAN,ADMINISTRATOR,419-578-7360
687087,,,,,1023414067,2961658208,JOSY ENTERPRISES II INC,STRONG HEARTS HOME HEALTH AGENCY,"2800 W OAKLAND PARK BLVD, STE 106C",OAKLAND PARK,33311,12011,BROWARD,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,VALEX LINDOR,ADMINISTRATOR,561-961-4809
277078,EDEN HOME HEALTH,8820463326,"EDEN HEALTHCARE MANAGEMENT, LLC",EDEN HEALTH,1659963999,4789082470,EDEN HOME HEALTH OF BOZEMAN LLC,EDEN HOME HEALTH,2075 CHARLOTTE STREET,BOZEMAN,59718,30031,GALLATIN,Montana,MT,"Bozeman, MT",2.5,"EMPRES HEALTHCARE MANAGEMENT, LLC",MANAGER,360-892-6628
109335,,7517332786,"MNH FLORIDA HOMECARE ACQUISITIONS, LLC",,1982876108,4688732365,P & M HOME HEALTH SERVICES LLC,LIFE REALLY MATTERS,1931 NW 150TH AVE,PEMBROKE PINES,33028,12011,BROWARD,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",1.5,HILLEL ADELMAN,CEO,954-990-4405
397759,,,,,1801153176,2163677824,ADVANCED PERSONAL CARE LLC,ADVANCED HOME HEALTH,100 RYAN COURT,PITTSBURGH,15205,42003,ALLEGHENY,Pennsylvania,PA,"Pittsburgh, PA",4,RICHARD GRIFFIN,ADMINISTRATOR,412-344-4100
687315,,4183068174,"APS CARE SOLUTIONS, LLC",,1336833078,1456795442,"ACURE HOME CARE, LLC",,"2828 SW 22ND ST, STE 103",MIAMI,33145,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,PATRICIA CURRY,ALTERNATE ADMINISTRATOR,305-603-9771
747399,,6800143413,TEXAS GLOBAL HOLDINGS INC,,1316128390,5092841353,ANOINTED HHC INC,"ANOINTED HOME HEALTHCARE, INC.",801 E PLANO PKWY,PLANO,75470,48277,LAMAR,Texas,TX,"Paris, TX",4.5,KURIACHAN UDUPP,VICE PRESIDENT,972-329-1777
100177,,2264504539,"HEALTH FIRST SHARED SERVICES, INC",,1184691610,0345274502,"CAPE CANAVERAL HOSPITAL, INC.",,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,32931,12009,BREVARD,Florida,FL,"Palm Bay-Melbourne-Titusville, FL",4,KRISTEN PULIO,EVP CFO,321-434-5651
747159,INTERIM,8123355039,JMY CAPITAL LLC,,1962852046,2961794474,H-TOWN HEALTHCARE LLC,INTERIM HEALTHCARE,"1920 COUNTRY PLACE PARKWAY, SUITE 310",PEARLAND,77584,48039,BRAZORIA,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2.5,LADONA MCCOY,PRESIDENT/MANAGING MEMBER,713-400-8080
067599,,,,,1932755428,4486084746,MEDIGUARD HOME HEALTH CARE INC,,14221 E 4TH AVE,AURORA,80011,08005,ARAPAHOE,Colorado,CO,"Denver-Aurora-Centennial, CO",-,MEDHANET GELAW,OWNER,720-240-6950
687228,,,,,1013303254,8224282785,THERAPYCARE HOME HEALTH LLC,,404 NW HALL OF FAME DR,LAKE CITY,32055,12023,COLUMBIA,Florida,FL,"Lake City, FL",-,EVGENY CHERNYAK,"VICE PRESIDENT, TREASURER",904-635-6081
140064,OSF HOME HEALTH,2466986591,OSF HEALTHCARE MINISTRIES,,1164485363,8628038015,ST MARY MEDICAL CENTER,OSF SAINT MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,61401,17095,KNOX,Illinois,IL,"Galesburg, IL",2,ROBERT SEHRING,"CEO, OSF HEALTHCARE SYSTEM",309-655-2850
559421,,,,,1710528369,5294152146,ADK HOME HEALTH INC,,8300 TAMPA AVE SUITE F,NORTHRIDGE,91324,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3,ALICA ASHIKIAN,CEO,818-334-5307
683137,,,,,1982947263,1557598216,VISITING NURSE SERVICES OF CENTRAL FLORIDA LLC,,711 W MAIN ST UNIT 109,LEESBURG,34748,12069,LAKE,Florida,FL,"Orlando-Kissimmee-Sanford, FL",1.5,SHAKERAH MARSHALL,BOARD MEMBER,352-315-0958
037807,,,,,1285269530,1456760222,"DESERT FAMILY HOME HEALTH, LLC",,"13215 NORTH VERDE RIVER DRIVE, SUITE 1",FOUNTAIN HILLS,85268,04013,MARICOPA,Arizona,AZ,"Phoenix-Mesa-Chandler, AZ",2,MATTHEW TENER,OWNER,480-637-0900
747369,,,,,1750533691,7517023302,"COSMEC HEALTHCARE RESOURCE, INC",,8202 ASH GARDEN CT,HOUSTON,77083,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,MONICA IGWE,CEO,832-594-0983
317006,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1831569557,2769784511,PATIENT CARE OF HUDSON COUNTY LLC,BAYONNE VISITING NURSE ASSOCIATION,"149 LEFANTE WAY, STE 144 & 146",BAYONNE,07002,34017,HUDSON,New Jersey,NJ,"New York-Newark-Jersey City, NY-NJ",4,JOSHUA PROFFITT,PRESIDENT,337-233-1307
457951,Tradtions Home Health,3870754997,GBHHC HOLDING CORPORATION,,1447448980,3870715337,"TRADITIONS HEALTH CARE OF TYLER, LLC",TRADITIONS HEALTH,1820 SHILOH RD #1101,TYLER,75703,48423,SMITH,Texas,TX,"Tyler, TX",4.5,DAVID KLEMENTZ,PRESIDENT & CEO,979-704-6547
683156,,,,,1982034716,1456584390,ABC HOME CARE INC,,2800 N MACDILL AVE STE U,TAMPA,33607,12057,HILLSBOROUGH,Florida,FL,"Tampa-St. Petersburg-Clearwater, FL",2,YELENA CHACON,CEO,813-374-9092
109468,,,,,1326290347,7012065428,HOME HEALTH SERVICES OF FLORIDA AC INC.,,1961 NW 150 AVENUE SUITE 101,PEMBROKE PINES,33028,12011,BROWARD,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",2,MICHAEL TORRES,PRESIDENT,954-925-1600
157008,,4587568209,FRANCISCAN ALLIANCE INC,FRANCISCAN OUTPATIENT PHARMACY - HAMMOND,1649276551,4789754664,"FRANCISCAN VNS HOME CARE, INC.",,1300 ALBANY STREET,BEECH GROVE,46107,18097,MARION,Indiana,IN,"Indianapolis-Carmel-Greenwood, IN",3.5,JULIA CAPPS,HOMECARE DIRECTOR,317-782-7232
057573,AccentCare,1850706326,SEASONS ROLLOVER HOLDINGS LLC,,1528014982,8820900798,ACCENTCARE HOME HEALTH OF CALIFORNIA INC,,"3636 BIRCH STREET, SUITE 195",NEWPORT BEACH,92660,06059,ORANGE,California,CA,"Los Angeles-Long Beach-Anaheim, CA",5,"M'LISS KANE",VP LEGAL,949-623-1582
317079,,8820196728,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL, INC",ROBERT WOOD JOHNSON HOSPITAL AT SOMERSET,1588809248,8729143896,"ROBERT WOOD JOHNSON VISITING NURSES, INC.",,972 SHOPPES BOULEVARD,NORTH BRUNSWICK,08902,34023,MIDDLESEX,New Jersey,NJ,"New York-Newark-Jersey City, NY-NJ",4,PETER GAYLORD,CHIEF FINANCIAL OFFICER,732-224-6968
247216,,9830269430,CHIPPEWA COUNTY,,1275751950,4284539453,CCM HEALTH,,1409 MN - 7,MONTEVIDEO,56265,27023,CHIPPEWA,Minnesota,MN,Non Metropolitan,2.5,BRIAN LOVDAHL,CEO,320-269-8877
747631,,,,,1437388824,5890827729,"PRISTINE HOME HEALTH SERVICES, INC",,3913 ROCKWOOD DRIVE,PLANO,75074,48085,COLLIN,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,JONATHAN ADJETEY,CFO/OWNER,972-881-5551
398072,National Senior Communities,648337220,"NATIONAL SENIOR COMMUNITIES, INC",,1952489254,2567496631,"ANN'S CHOICE, INC.","ANN'S CHOICE VISITING NURSE SERVICE","10000 ANN'S CHOICE WAY",WARMINSTER,18974,42017,BUCKS,Pennsylvania,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3,CHRISTOPHER RATHMANN,ASSISTANT TREASURER,410-402-2390
753151,,,,,1831246032,6709888647,ST. BERNARDINE CARE PROVIDERS INC.,,6 VENTURE,IRVINE,92618,06059,ORANGE,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,MASOUD SHOJAEI,CFO,949-397-6091
247229,,8729990833,CENTRACARE HEALTH SYSTEM,,1386126167,7911259619,CARRIS HEALTH - REDWOOD LLC,CENTRACARE HOME HEALTH,1110 EAST BRIDGE STREET,REDWOOD FALLS,56283,27127,REDWOOD,Minnesota,MN,Non Metropolitan,3,MICHAEL BLAIR,CFO,320-255-5665
110024,,4880505833,ST JOSEPHS CANDLER HEALTH SYSTEM INC,PASSPORT HEALTH,1275527889,2769479310,CANDLER HOSPITAL INCORPORATED,,5353 REYNOLDS STREET,SAVANNAH,31405,13051,CHATHAM,Georgia,GA,"Savannah, GA",2,MELISSA ALVAREZ,REGISTERED AGENT,912-819-5294
237446,,3072990951,"LEGACY CARE PARTNERS, LLC",,1134256340,6002870961,"ADVANCED HOME CARE, INC.",,"43184 DEQUINDRE RD, SUITE 203",STERLING HEIGHTS,48314,26099,MACOMB,Michigan,MI,"Detroit-Warren-Dearborn, MI",1.5,VICKIE CHILDERS,ADMINISTRATOR,248-588-0069
109077,,,,,1922120203,4082705264,"CONTINENTAL HOME HEALTH CARE, INC.",,4345 SW 72ND AVE STE D,MIAMI,33155,12086,MIAMI-DADE,Florida,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",-,YUSNEILY PEREZ,AUTHORIZED OFFICIAL,305-643-3505
227450,,4789096207,LEGACY LIFECARE INC,,1528519980,2961632708,"CHELSEA JEWISH COMMUNITY, INC.",LEGACY LIFECARE VISITING NURSE AGENCY,"123 CAPTAIN'S ROW",CHELSEA,02150,25025,SUFFOLK,Massachusetts,MA,"Boston-Cambridge-Newton, MA-NH",3.5,ADAM BERMAN,PRESIDENT,978-471-5100
245442,,,,,1124025812,2163562562,COMMUNITY MEMORIAL HOSPITAL & NURSING HOME,SPRING VALLEY SENIOR,800 MEMORIAL DRIVE,SPRING VALLEY,55975,27045,FILLMORE,Minnesota,MN,"Rochester, MN",3,PENNY SOLBERG,ADMINISTRATOR,507-346-7381
187080,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1205860087,2062418049,"LIFELINE HOME HEALTH CARE OF BOWLING GREEN, LLC",LIFELINE HEALTH CARE OF WARREN,"165 NATCHEZ TRACE AVENUE, SUITE 206",BOWLING GREEN,42104,21227,WARREN,Kentucky,KY,"Bowling Green, KY",3.5,NICHOLAS GACHASSIN,EXECUTIVE VICE PRESIDENT,337-233-1307
457264,Centerwell ,7618884529,CENTERWELL CERTIFIED HEALTHCARE CORP,CENTERWELL HOME HEALTH,1558391680,7618884529,CENTERWELL CERTIFIED HEALTHCARE CORP,CENTERWELL HOME HEALTH,9810 FM 1960 BYPASS ROAD WEST SUITE 215,HUMBLE,77338,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",4.5,JOHN NICHOLS,AUTHORIZED SIGNATORY,281-446-5366
398218,,,,,1316376494,5294963237,JENNICARE HOME HEALTH SERVICES LLC,,4813 JONESTOWN ROAD SUITE 205,HARRISBURG,17109,42043,DAUPHIN,Pennsylvania,PA,"Harrisburg-Carlisle, PA",-,JUSTINA NWOKEJI,PRESIDENT,717-545-4853
747928,,,,,1225472913,7810123668,KTS PARTNERS INC,CAPITOL HOME HEALTH,7800 IH-10 WEST SUITE 800,SAN ANTONIO,78230,48029,BEXAR,Texas,TX,"San Antonio-New Braunfels, TX",4.5,KELSEY SHULTS,OWNER,512-467-6900
747488,,,,,1568634962,5799834123,BROOKS HOME CARE SERVICES INC,BAKERS HOME CARE SERVICES,9304 FOREST LANE SUITE N165 A,DALLAS,75243,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,LILLIAN ODIACHI,ADMINISTRATOR,214-774-9463
239295,,3678807203,PARTNERS IN WELLNESS MANAGEMENT LLC,,1437494846,7113170150,AMERICAN ADVANTAGE HOME CARE INC,,"2040 MONROE ST, SUITE 208",DEARBORN,48124,26163,WAYNE,Michigan,MI,"Detroit-Warren-Dearborn, MI",-,CLEAMON MOORER,CEO/PRESIDENT,313-740-9716
687073,FLORIDA HOMECARE SPECIALISTS,1254752959,ARL CORP,,1194282731,2264853969,FLORIDA HOMECARE SPECIALISTS MINORITY CORP,,13550 VILLAGE PARK DR UNIT 210,ORLANDO,32837,12095,ORANGE,Florida,FL,"Orlando-Kissimmee-Sanford, FL",4,ELMER ARCENAL,PRESIDENT,352-857-6410
327010,,5890051643,LIFECARE HOME HEALTH INTERMEDIATE SUB LLC,,1215932587,5799840898,MOUNTAIN HOME HEALTH CARE INC,,"630 PASEO DEL PUEBLO SUR, STE 180",TAOS,87571,35055,TAOS,New Mexico,NM,"Taos, NM",3.5,BETTE MYERSON,FINANCE DIRECTOR,575-758-4786
459088,,,,,1043416761,7810035631,TENDER HOME HEALTH CARE INC,,407 W BAKER RD STE S,BAYTOWN,77521,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,KATHY CLARK,ADMINISTRATOR OWNER,281-428-2807
748034,,,,,1518383215,1355672247,PRIMEROSE HEALTH SERVICE INC.,,13231 ELDRIDGE MEADOW DR,HOUSTON,77041,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",-,KEHINDE ADEGOKE,ADMINISTRATOR,832-978-6876
683172,,,,,1770925158,7911130760,IMPERIUM HEALTHCARE INC,,6611 US HWY 19 STE 207,NEW PORT RICHEY,34652,12101,PASCO,Florida,FL,"Tampa-St. Petersburg-Clearwater, FL",-,OLUBODE OLATUNJI,CEO/PRESIDENT,813-416-3562
677911,,3779529755,THANK YOU NURSES MANAGEMENT LLC,,1750542320,8820039076,"THANK YOU NURSES, LTD.",,4440 S PIEDRAS DR STE 145,SAN ANTONIO,78228,48029,BEXAR,Texas,TX,"San Antonio-New Braunfels, TX",-,ROSE FLORES,MANAGING MEMBER,210-767-9044
087026,,,,,1235294380,7416131198,INTERIM HEALTHCARE OF DELAWARE LLC,,340 N. HIGH ST. EXT.,SMYRNA,19977,10001,KENT,Delaware,DE,"Dover, DE",-,NICHOLAS MANNINO,PRESIDENT,302-322-2743
251560,,,,,1134182793,3577739705,MID-DELTA HOSPICE INC,,405 HAYDEN STREET,BELZONI,39038,28053,HUMPHREYS,Mississippi,MS,Non Metropolitan,,ALEX MAURICIO,PRESIDENT/CEO,801-325-0175
678499,,,,,1548319288,3678658911,IMMANUEL HOME HEALTH CARE INC,SIGNATURE HEALTH SERVICES,"1300 ROLLINGBROOK DR., STE 306",BAYTOWN,77521,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",3,KARIE SPELL,ADMINISTRATOR,281-837-1321
058190,,,,,1164589321,3072691146,VICTORY HOME HEALTH AGENCY,,"24490 SUNNYMEAD BOULEVARD, SUITE 108",MORENO VALLEY,92553,06065,RIVERSIDE,California,CA,"Riverside-San Bernardino-Ontario, CA",2,JECINTA AZONOBI,ASSISTANT ADMINISTRATOR,951-924-5114
239308,Elara Caring,5799084786,"BW NHHC CO-INVEST, L.P.",,1235537887,1052638095,GREAT LAKES CARING HOME HEALTH NW MI LLC,ELARA CARING,4743 WEST US 10 HIGHWAY STE 2,LUDINGTON,49431,26105,MASON,Michigan,MI,"Ludington, MI",4.5,KATIE MONASTIERE,COMPLIANCE AND PRIVACY OFFICER,800-379-1600
239241,,,,,1477860005,1850584962,"MEDCO HOME HEALTHCARE, INC.",,"33250 WARREN RD, SUITE 207",WESTLAND,48185,26163,WAYNE,Michigan,MI,"Detroit-Warren-Dearborn, MI",2.5,IRFAN OWAIS,PRESIDENT,313-522-0176
377296,Deaconess,2567725476,"DEACONESS HEALTHCARE HOLDINGS, INC.","DEACONESS HEALTHCARE HOLDINGS, INC",1851716690,1557587854,HEALTH WATCH HEALTH CARE OF DUNCAN LLC,HEALTH WATCH HOME HEALTH,2021 W. ELK,DUNCAN,73533,40137,STEPHENS,Oklahoma,OK,"Duncan, OK",4,ERIK DRENNEN,CEO,903-905-4810
757596,,,,,1518623446,7315314481,UNBEATABLE HOME CARE INC,,14545 FRIAR ST SUITE 218,VAN NUYS,91411,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,GOHAR STEPANYAN,CEO,818-216-2288
677889,,,,,1518902204,0941240915,TREND HEALTH CARE INC,TREND HEALTH CARE INC,11110 PETAL ST,DALLAS,75238,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",1,SAKENIM ECHIKWA,OWNER,214-343-4600
227446,,,,,1063415602,5991743494,"SERAPHIC SPRINGS HEALTH CARE AGENCY, INC.",,425 WESTERN AVENUE,LYNN,01904,25009,ESSEX,Massachusetts,MA,"Boston-Cambridge-Newton, MA-NH",-,FOLUSO OLUBANJO,ADMINISTRATOR/OWNER,781-780-6515
040017,,,,,1275523912,5193615896,NORTH ARKANSAS REGIONAL MEDICAL CENTER,,620 NORTH MAIN STREET,HARRISON,72601,05009,BOONE,Arkansas,AR,"Harrison, AR",3,ANDREA SMITH,VP FINANCE/CFO,870-414-5159
